id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVzA2WaP3D1zeR_xBAna,2017-06-19T14:54:52Z,2019-04-04T16:54:25Z,2551 Amsterdam Ave,"Pizza,Restaurant,Kosher,Pizza Place,Restaurants",Accommodation & Food Services,New York,US,us/ny/newyork/2551amsterdamave/-1048924267,40.85149,-73.928312,http://www.menupages.com/restaurants/grandmas-pizza-2/menu,22.5,22.5,USD,Margarita Sicilian Pizza,Grandmas Pizza,10033,USD,0,25,NY
AVzA2WaP3D1zeR_xBAna,2017-06-19T14:54:52Z,2019-04-04T16:54:25Z,2551 Amsterdam Ave,"Pizza,Restaurant,Kosher,Pizza Place,Restaurants",Accommodation & Food Services,New York,US,us/ny/newyork/2551amsterdamave/-1048924267,40.85149,-73.928312,http://www.menupages.com/restaurants/grandmas-pizza-2/menu,3.75,3.75,USD,Pizza Bianca White Pizza,Grandmas Pizza,10033,USD,0,25,NY
AVzoHIwD3D1zeR_xCaLt,2017-06-27T05:53:23Z,2019-04-04T16:36:32Z,934 Niagara Falls Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Buffalo,US,us/ny/buffalo/934niagarafallsblvd/-803151191,42.979603,-78.823359,,2.25,2.25,USD,Slice of Pizza,Partners Pizzeria,14223,USD,0,25,NY
AVzoHIwD3D1zeR_xCaLt,2017-06-27T05:53:23Z,2019-04-04T16:36:32Z,934 Niagara Falls Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Buffalo,US,us/ny/buffalo/934niagarafallsblvd/-803151191,42.979603,-78.823359,,8.65,8.65,USD,Steak Pizza,Partners Pizzeria,14223,USD,0,25,NY
AVzoHIwD3D1zeR_xCaLt,2017-06-27T05:53:23Z,2019-04-04T16:36:32Z,934 Niagara Falls Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Buffalo,US,us/ny/buffalo/934niagarafallsblvd/-803151191,42.979603,-78.823359,,27.24,25.99,USD,Large Cheese 1 Regulair Item Pizza & 20 Wings,Partners Pizzeria,14223,USD,0,25,NY
AVzoHIwD3D1zeR_xCaLt,2017-06-27T05:53:23Z,2019-04-04T16:36:32Z,934 Niagara Falls Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Buffalo,US,us/ny/buffalo/934niagarafallsblvd/-803151191,42.979603,-78.823359,,18.65,17.65,USD,Small Cheese Regular Item Pizza & 10 Wings,Partners Pizzeria,14223,USD,0,25,NY
AVzoHIwD3D1zeR_xCaLt,2017-06-27T05:53:23Z,2019-04-04T16:36:32Z,934 Niagara Falls Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Buffalo,US,us/ny/buffalo/934niagarafallsblvd/-803151191,42.979603,-78.823359,,5.25,5.25,USD,2 Slices of Pizza 1 Can of Pop,Partners Pizzeria,14223,USD,0,25,NY
AVzoHIwD3D1zeR_xCaLt,2017-06-27T05:53:23Z,2019-04-04T16:36:32Z,934 Niagara Falls Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Buffalo,US,us/ny/buffalo/934niagarafallsblvd/-803151191,42.979603,-78.823359,,8.65,8.65,USD,Taco Pizza,Partners Pizzeria,14223,USD,0,25,NY
AVzoHIwD3D1zeR_xCaLt,2017-06-27T05:53:23Z,2019-04-04T16:36:32Z,934 Niagara Falls Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Buffalo,US,us/ny/buffalo/934niagarafallsblvd/-803151191,42.979603,-78.823359,,2.25,2.25,USD,Slices of Pizza,Partners Pizzeria,14223,USD,0,25,NY
AVzoHIwD3D1zeR_xCaLt,2017-06-27T05:53:23Z,2019-04-04T16:36:32Z,934 Niagara Falls Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Buffalo,US,us/ny/buffalo/934niagarafallsblvd/-803151191,42.979603,-78.823359,,45.98,43.98,USD,Large Specialty Pizza & 50 Wings,Partners Pizzeria,14223,USD,0,25,NY
AVzoHIwD3D1zeR_xCaLt,2017-06-27T05:53:23Z,2019-04-04T16:36:32Z,934 Niagara Falls Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Buffalo,US,us/ny/buffalo/934niagarafallsblvd/-803151191,42.979603,-78.823359,,20.98,19.98,USD,Small Specialty Pizza &10 Wings,Partners Pizzeria,14223,USD,0,25,NY
AVzoHIwD3D1zeR_xCaLt,2017-06-27T05:53:23Z,2019-04-04T16:36:32Z,934 Niagara Falls Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Buffalo,US,us/ny/buffalo/934niagarafallsblvd/-803151191,42.979603,-78.823359,,8.65,8.65,USD,Taco Pizza,Partners Pizzeria,14223,USD,0,25,NY
AVzoHIwD3D1zeR_xCaLt,2017-06-27T05:53:23Z,2019-04-04T16:36:32Z,934 Niagara Falls Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Buffalo,US,us/ny/buffalo/934niagarafallsblvd/-803151191,42.979603,-78.823359,,7.59,7.59,USD,White Pizza,Partners Pizzeria,14223,USD,0,25,NY
AWIMWzSwa4HuVbedO3SQ,2018-03-09T18:42:24Z,2019-04-04T14:30:43Z,4010 US-1,Pizza Place,Accommodation & Food Services,Saint Augustine,US,us/fl/saintaugustine/4010us-1/1377703073,29.818204,-81.322657,,6,6,USD,"12"" Razor Thin Pizza",Romanos,32086,USD,0,25,FL
AWIMWzSwa4HuVbedO3SQ,2018-03-09T18:42:24Z,2019-04-04T14:30:43Z,4010 US-1,Pizza Place,Accommodation & Food Services,Saint Augustine,US,us/fl/saintaugustine/4010us-1/1377703073,29.818204,-81.322657,,17.5,17.5,USD,"16"" Deep Dish Square Pizza",Romanos,32086,USD,0,25,FL
AVwcfjbZkufWRAb5vvqY,2015-10-23T00:48:24Z,2019-04-04T13:50:33Z,2776 Sheridan Dr,Pizza Place,Accommodation & Food Services,Tonawanda,US,us/ny/tonawanda/2776sheridandr/-810578340,42.981087,-78.830868,,23.99,14.99,USD,White Veggie Pizza,Molinaras NY Pizza Caffe,14150,USD,0,25,NY
AVwcfjbZkufWRAb5vvqY,2015-10-23T00:48:24Z,2019-04-04T13:50:33Z,2776 Sheridan Dr,Pizza Place,Accommodation & Food Services,Tonawanda,US,us/ny/tonawanda/2776sheridandr/-810578340,42.981087,-78.830868,,6.99,5.19,USD,Pizza Sub With Pepperoni,Molinaras NY Pizza Caffe,14150,USD,0,25,NY
AVwcfjbZkufWRAb5vvqY,2015-10-23T00:48:24Z,2019-04-04T13:50:33Z,2776 Sheridan Dr,Pizza Place,Accommodation & Food Services,Tonawanda,US,us/ny/tonawanda/2776sheridandr/-810578340,42.981087,-78.830868,,4.89,4.89,USD,Pizza Logs (4),Molinaras NY Pizza Caffe,14150,USD,0,25,NY
AVwcfjbZkufWRAb5vvqY,2015-10-23T00:48:24Z,2019-04-04T13:50:33Z,2776 Sheridan Dr,Pizza Place,Accommodation & Food Services,Tonawanda,US,us/ny/tonawanda/2776sheridandr/-810578340,42.981087,-78.830868,,23.99,14.99,USD,Uncle Mikes Supreme Pan Pizza,Molinaras NY Pizza Caffe,14150,USD,0,25,NY
AVwdG8MTIN2L1WUfsSwH,2015-10-21T17:39:01Z,2019-04-04T13:44:16Z,61380 29 Palms Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Joshua Tree,US,us/ca/joshuatree/6138029palmshwy/1202734228,34.135474,-116.324252,,6.99,6.99,USD,Meat Lovers Pizza,Sams Pizza,92252,USD,0,25,CA
AVwdG8MTIN2L1WUfsSwH,2015-10-21T17:39:01Z,2019-04-04T13:44:16Z,61380 29 Palms Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Joshua Tree,US,us/ca/joshuatree/6138029palmshwy/1202734228,34.135474,-116.324252,,6.99,6.99,USD,Hawaiian Pizza,Sams Pizza,92252,USD,0,25,CA
AVwdG8MTIN2L1WUfsSwH,2015-10-21T17:39:01Z,2019-04-04T13:44:16Z,61380 29 Palms Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Joshua Tree,US,us/ca/joshuatree/6138029palmshwy/1202734228,34.135474,-116.324252,,6.49,6.49,USD,Pizza Sub,Sams Pizza,92252,USD,0,25,CA
AVwdG8MTIN2L1WUfsSwH,2015-10-21T17:39:01Z,2019-04-04T13:44:16Z,61380 29 Palms Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Joshua Tree,US,us/ca/joshuatree/6138029palmshwy/1202734228,34.135474,-116.324252,,13.99,13.99,USD,Spinach Alfredo Pizza,Sams Pizza,92252,USD,0,25,CA
AVwdG8MTIN2L1WUfsSwH,2015-10-21T17:39:01Z,2019-04-04T13:44:16Z,61380 29 Palms Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Joshua Tree,US,us/ca/joshuatree/6138029palmshwy/1202734228,34.135474,-116.324252,,6.99,6.99,USD,Meat Lovers Pizza,Sams Pizza,92252,USD,0,25,CA
AVwdG8MTIN2L1WUfsSwH,2015-10-21T17:39:01Z,2019-04-04T13:44:16Z,61380 29 Palms Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Joshua Tree,US,us/ca/joshuatree/6138029palmshwy/1202734228,34.135474,-116.324252,,6.99,6.99,USD,Sam's Combo Pizza,Sams Pizza,92252,USD,0,25,CA
AVwdG8MTIN2L1WUfsSwH,2015-10-21T17:39:01Z,2019-04-04T13:44:16Z,61380 29 Palms Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Joshua Tree,US,us/ca/joshuatree/6138029palmshwy/1202734228,34.135474,-116.324252,,13.99,13.99,USD,White Pizza,Sams Pizza,92252,USD,0,25,CA
AVwcwSprIN2L1WUfohmb,2016-04-04T06:01:19Z,2019-04-04T13:31:58Z,159 Higbie Ln,Pizza Place,Accommodation & Food Services,West Islip,US,us/ny/westislip/159higbieln/-1890959385,40.70554,-73.306412,,11,11,USD,Low Fat Cheese Pizza,Slices Ices Pizzeria,11795,USD,0,25,NY
AVwcwSprIN2L1WUfohmb,2016-04-04T06:01:19Z,2019-04-04T13:31:58Z,159 Higbie Ln,Pizza Place,Accommodation & Food Services,West Islip,US,us/ny/westislip/159higbieln/-1890959385,40.70554,-73.306412,,18,18,USD,Buffalo Wing Pizza,Slices Ices Pizzeria,11795,USD,0,25,NY
AVzA9pROFcQ3k02bBZyE,2017-06-19T15:26:44Z,2019-04-04T13:30:41Z,3614 East Southern Ave,Pizza Place,Accommodation & Food Services,Mesa,US,us/az/mesa/3614eastsouthernave/-874863116,33.395303,-111.752904,,8.99,8.99,USD,Howie Special Pizza,Hungry Howies Pizza,85206,USD,25,40,AZ
AVzA9pROFcQ3k02bBZyE,2017-06-19T15:26:44Z,2019-04-04T13:30:41Z,3614 East Southern Ave,Pizza Place,Accommodation & Food Services,Mesa,US,us/az/mesa/3614eastsouthernave/-874863116,33.395303,-111.752904,,10.99,10.99,USD,The Works Pizza,Hungry Howies Pizza,85206,USD,25,40,AZ
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,26.95,26.95,USD,Daniellos Special Pizza Medium,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,20,20,USD,Cheese Pizza Medium,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,20.95,20.95,USD,Whole Wheat Margherita Pizza Medium,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,20.95,20.95,USD,Bianca White Pizza Medium,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,6.5,6.5,USD,Slices of Plain Pizza with Can Soda,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,23.95,23.95,USD,Large Margarita Pizza with  Liter Soda,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,25.95,25.95,USD,Chicken with Mushroom Pizza Large,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,18.95,18.95,USD,Whole Wheat Healthy Pizza Medium,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,4.5,4.5,USD,Chicken Pizza Slice,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,22.95,22.95,USD,Chicken Pizza Medium,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,2.75,2.75,USD,Neopolitan Pizza Slice,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,4,4,USD,Sicilian Pizza Slice,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,20.95,20.95,USD,Pan Pizza Large,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,18.95,18.95,USD,Whole Wheat Vegetable Pizza Small,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,18.95,18.95,USD,Neopolitan Pizza Large,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,2.75,2.75,USD,Cheese Pizza Slice,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA3Qig-gnIPe8DSdyi,2017-06-19T14:58:50Z,2019-04-04T13:23:27Z,70 W 95th St,"Pizza,Restaurant,Italian,Breakfast & Brunch,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/70w95thst/-425996977,40.792047,-73.967956,http://www.menupages.com/restaurants/daniellos/menu,13.95,13.95,USD,Cheese Pizza Small,Daniellos Pizzeria,10025,USD,0,25,NY
AVzA1ly-3D1zeR_xBAA1,2017-06-19T14:51:32Z,2019-04-04T13:17:00Z,181 E Gun Hill Rd,"Pizza,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Bronx,US,us/ny/bronx/181egunhillrd/1515397507,40.880766,-73.877808,,17,17,USD,Ziti Pizza,Marconi Pizzeria,10467,USD,0,25,NY
AWBGTE-SRxPSIh2RpNmH,2017-12-11T15:58:02Z,2019-04-04T13:14:06Z,300 Armour Rd,Pizza Place,Accommodation & Food Services,Kansas City,US,us/mo/kansascity/300armourrd/960077524,39.142075,-94.577129,,7.95,7.95,USD,Pizza Bread,Kelsos Pizza Northtown,64116,USD,25,40,MO
AVweJQtNkufWRAb5AYdJ,2015-10-20T00:29:47Z,2019-04-04T13:13:49Z,195 Malabar Rd NW,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place",Accommodation & Food Services,Palm Bay,US,us/fl/palmbay/195malabarrdnw/-648673128,27.999407,-80.675385,,3.99,3.99,USD,Cheese Or Pepperoni Pizza,Fired Up coal oven pizza,32907,USD,0,25,FL
AVweJQtNkufWRAb5AYdJ,2015-10-20T00:29:47Z,2019-04-04T13:13:49Z,195 Malabar Rd NW,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place",Accommodation & Food Services,Palm Bay,US,us/fl/palmbay/195malabarrdnw/-648673128,27.999407,-80.675385,,17.99,17.99,USD,Mexi Pizza,Fired Up coal oven pizza,32907,USD,0,25,FL
AVwdWTeeIN2L1WUfu4O-,2015-09-13T02:43:03Z,2019-04-04T13:09:45Z,2001 W Pacific Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Spokane,US,us/wa/spokane/2001wpacificave/-1771280063,47.655404,-117.441921,,6,6,USD,Cheese Pizza,Pacific Ave Pizza,99201,USD,0,25,WA
AVzA8-D8LD2H7whiWHID,2017-06-19T15:23:47Z,2019-04-04T12:56:47Z,3302 E Empire St,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Bloomington,US,us/il/bloomington/3302eempirest/-635242948,40.48873,-88.908855,,6.45,6.45,USD,Primo Pizza Burger,Avantis,61704,USD,0,25,IL
AVzA8-D8LD2H7whiWHID,2017-06-19T15:23:47Z,2019-04-04T12:56:47Z,3302 E Empire St,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Bloomington,US,us/il/bloomington/3302eempirest/-635242948,40.48873,-88.908855,,3.75,3.75,USD,Pizza Bread,Avantis,61704,USD,0,25,IL
AVzBHFKULD2H7whiWMqV,2017-06-19T16:07:57Z,2019-04-04T12:55:02Z,4801 Linton Blvd Ste 1A,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Delray Beach,US,us/fl/delraybeach/4801lintonblvdste1a/2014558116,26.440515,-80.121558,,11.99,11.99,USD,Rapini Pizza,Sals Italian Restaurant Pizza in Delray,33445,USD,0,25,FL
AVzBHFKULD2H7whiWMqV,2017-06-19T16:07:57Z,2019-04-04T12:55:02Z,4801 Linton Blvd Ste 1A,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Delray Beach,US,us/fl/delraybeach/4801lintonblvdste1a/2014558116,26.440515,-80.121558,,11.99,11.99,USD,Arugula Pizza,Sals Italian Restaurant Pizza in Delray,33445,USD,0,25,FL
AVzBHFKULD2H7whiWMqV,2017-06-19T16:07:57Z,2019-04-04T12:55:02Z,4801 Linton Blvd Ste 1A,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Delray Beach,US,us/fl/delraybeach/4801lintonblvdste1a/2014558116,26.440515,-80.121558,,9.99,9.99,USD,Pizza Al Fresco,Sals Italian Restaurant Pizza in Delray,33445,USD,0,25,FL
AVzBHFKULD2H7whiWMqV,2017-06-19T16:07:57Z,2019-04-04T12:55:02Z,4801 Linton Blvd Ste 1A,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Delray Beach,US,us/fl/delraybeach/4801lintonblvdste1a/2014558116,26.440515,-80.121558,,12.99,12.99,USD,Shrimp Scampi Pizza,Sals Italian Restaurant Pizza in Delray,33445,USD,0,25,FL
AVzBHFKULD2H7whiWMqV,2017-06-19T16:07:57Z,2019-04-04T12:55:02Z,4801 Linton Blvd Ste 1A,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Delray Beach,US,us/fl/delraybeach/4801lintonblvdste1a/2014558116,26.440515,-80.121558,,5.99,5.99,USD,"7"" Pizza",Sals Italian Restaurant Pizza in Delray,33445,USD,0,25,FL
AVzBHFKULD2H7whiWMqV,2017-06-19T16:07:57Z,2019-04-04T12:55:02Z,4801 Linton Blvd Ste 1A,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Delray Beach,US,us/fl/delraybeach/4801lintonblvdste1a/2014558116,26.440515,-80.121558,,9.99,9.99,USD,Greek Pizza,Sals Italian Restaurant Pizza in Delray,33445,USD,0,25,FL
AVzBHFKULD2H7whiWMqV,2017-06-19T16:07:57Z,2019-04-04T12:55:02Z,4801 Linton Blvd Ste 1A,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Delray Beach,US,us/fl/delraybeach/4801lintonblvdste1a/2014558116,26.440515,-80.121558,,11.99,11.99,USD,Bbq Chicken Pizza,Sals Italian Restaurant Pizza in Delray,33445,USD,0,25,FL
AVzBHFKULD2H7whiWMqV,2017-06-19T16:07:57Z,2019-04-04T12:55:02Z,4801 Linton Blvd Ste 1A,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Delray Beach,US,us/fl/delraybeach/4801lintonblvdste1a/2014558116,26.440515,-80.121558,,8.99,8.99,USD,Pizza Alla Margherita,Sals Italian Restaurant Pizza in Delray,33445,USD,0,25,FL
AVzBHFKULD2H7whiWMqV,2017-06-19T16:07:57Z,2019-04-04T12:55:02Z,4801 Linton Blvd Ste 1A,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Delray Beach,US,us/fl/delraybeach/4801lintonblvdste1a/2014558116,26.440515,-80.121558,,10.99,10.99,USD,Hawaiian Pizza,Sals Italian Restaurant Pizza in Delray,33445,USD,0,25,FL
AVweMofaIN2L1WUf21uK,2015-10-20T02:15:56Z,2019-04-04T12:50:58Z,4218 Magazine St,"Italian Restaurant,Pizza Place",Accommodation & Food Services,New Orleans,US,us/la/neworleans/4218magazinest/1763771589,29.920956,-90.09964,,13.5,13.5,USD,Big Dave's Buffalo Chicken Pizza,Theos Neighborhood Pizza,70115,USD,25,40,LA
AVzA0ugX3D1zeR_xA_E7,2017-06-19T14:47:46Z,2019-04-04T12:50:40Z,3881 Wilshire Blvd,Pizza Place,Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/3881wilshireblvd/-1067706309,34.061758,-118.311442,,19.5,14.5,USD,Spicy Chicken Pizza,M Pizza,90010,USD,25,40,CA
AVzA0ugX3D1zeR_xA_E7,2017-06-19T14:47:46Z,2019-04-04T12:50:40Z,3881 Wilshire Blvd,Pizza Place,Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/3881wilshireblvd/-1067706309,34.061758,-118.311442,,25,18,USD,Sweet Piece Pizza,M Pizza,90010,USD,25,40,CA
AVzA0ugX3D1zeR_xA_E7,2017-06-19T14:47:46Z,2019-04-04T12:50:40Z,3881 Wilshire Blvd,Pizza Place,Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/3881wilshireblvd/-1067706309,34.061758,-118.311442,,21,16,USD,Chicken Alfredo Pizza,M Pizza,90010,USD,25,40,CA
AVzA0ugX3D1zeR_xA_E7,2017-06-19T14:47:46Z,2019-04-04T12:50:40Z,3881 Wilshire Blvd,Pizza Place,Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/3881wilshireblvd/-1067706309,34.061758,-118.311442,,19.5,14.5,USD,Potato Pizza,M Pizza,90010,USD,25,40,CA
AVzA0ugX3D1zeR_xA_E7,2017-06-19T14:47:46Z,2019-04-04T12:50:40Z,3881 Wilshire Blvd,Pizza Place,Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/3881wilshireblvd/-1067706309,34.061758,-118.311442,,17.5,12,USD,Vegetarian Pizza,M Pizza,90010,USD,25,40,CA
AVzA0ugX3D1zeR_xA_E7,2017-06-19T14:47:46Z,2019-04-04T12:50:40Z,3881 Wilshire Blvd,Pizza Place,Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/3881wilshireblvd/-1067706309,34.061758,-118.311442,,28,20,USD,Lovely Piece Pizza,M Pizza,90010,USD,25,40,CA
AVzA0ugX3D1zeR_xA_E7,2017-06-19T14:47:46Z,2019-04-04T12:50:40Z,3881 Wilshire Blvd,Pizza Place,Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/3881wilshireblvd/-1067706309,34.061758,-118.311442,,15,15,USD,Chicken Parmesan a La Mr. Pizza,M Pizza,90010,USD,25,40,CA
